distance,profit,solution
3153.1523187292,-3372.0,14.0,18.0,33.0,7.0,24.0,29.0,31.0,8.0,42.0,30.0,40.0,34.0,35.0,3.0,38.0,37.0,12.0,10.0,16.0,15.0,19.0,27.0,28.0,6.0,41.0,11.0,4.0,32.0,25.0,2.0,23.0,20.0,1.0,5.0,26.0,22.0,13.0,17.0,21.0,9.0,39.0,36.0
2713.5396519375695,-2944.0,28.0,26.0,33.0,40.0,29.0,11.0,6.0,17.0,37.0,34.0,35.0,7.0,25.0,13.0,18.0,30.0,31.0,39.0,15.0,21.0,2.0,24.0,27.0,41.0,5.0,38.0,3.0,9.0,23.0,36.0,1.0,12.0,20.0,8.0,10.0,32.0,16.0,14.0,4.0,42.0,19.0,22.0
2864.2494488558323,-3305.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,34.0,17.0,30.0,13.0,35.0,7.0,41.0,5.0,1.0,10.0,38.0,8.0,40.0,6.0,29.0,18.0,31.0,15.0,28.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,26.0,33.0,27.0,14.0
2864.2494488558323,-3305.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,34.0,17.0,30.0,13.0,35.0,7.0,41.0,5.0,1.0,10.0,38.0,8.0,40.0,6.0,29.0,18.0,31.0,15.0,28.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,26.0,33.0,27.0,14.0
2841.267402710102,-3277.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,33.0,27.0,34.0,17.0,30.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,26.0,41.0,5.0,1.0,10.0,18.0,31.0,6.0,38.0,8.0,40.0,28.0,15.0,29.0,14.0
2858.2053930969482,-3298.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,38.0,8.0,40.0,6.0,29.0,18.0,31.0,15.0,28.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,34.0,17.0,30.0,13.0,35.0,7.0,41.0,5.0,1.0,10.0,42.0,3.0,26.0,33.0,27.0,14.0
2834.451131427525,-3272.0,14.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,34.0,17.0,30.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,26.0,33.0,27.0,41.0,5.0,1.0,10.0,18.0,31.0,40.0,6.0,38.0,8.0,28.0,15.0,29.0
2802.132866306622,-3239.0,29.0,14.0,32.0,23.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,26.0,33.0,13.0,35.0,7.0,36.0,4.0,37.0,21.0,24.0,38.0,8.0,40.0,6.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,27.0,28.0,15.0
2835.53567689396,-3276.0,37.0,21.0,24.0,33.0,27.0,34.0,17.0,30.0,14.0,32.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,26.0,41.0,5.0,1.0,10.0,18.0,31.0,40.0,6.0,38.0,8.0,28.0,15.0,29.0,23.0,36.0,4.0
2835.53567689396,-3276.0,37.0,21.0,24.0,33.0,27.0,34.0,17.0,30.0,14.0,32.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,26.0,41.0,5.0,1.0,10.0,18.0,31.0,40.0,6.0,38.0,8.0,28.0,15.0,29.0,23.0,36.0,4.0
2833.667281087167,-3273.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,33.0,27.0,34.0,17.0,30.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,26.0,41.0,5.0,1.0,10.0,18.0,31.0,40.0,6.0,38.0,8.0,28.0,15.0,29.0,14.0
2835.53567689396,-3276.0,37.0,21.0,24.0,33.0,27.0,34.0,17.0,30.0,14.0,32.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,26.0,41.0,5.0,1.0,10.0,18.0,31.0,40.0,6.0,38.0,8.0,28.0,15.0,29.0,23.0,36.0,4.0
2823.2948152083013,-3263.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,33.0,27.0,34.0,17.0,30.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,38.0,8.0,26.0,41.0,5.0,1.0,10.0,18.0,31.0,40.0,6.0,28.0,15.0,29.0,14.0
2807.2083961423655,-3246.0,29.0,14.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,40.0,6.0,38.0,8.0,26.0,33.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,27.0,28.0,15.0
2830.429819258114,-3269.0,41.0,5.0,1.0,10.0,18.0,31.0,40.0,6.0,38.0,8.0,26.0,33.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,29.0,14.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,34.0,17.0,30.0,27.0,28.0,15.0
2850.4069523764865,-3284.0,14.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,34.0,15.0,29.0,17.0,30.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,26.0,33.0,27.0,38.0,8.0,6.0,41.0,5.0,1.0,10.0,18.0,31.0,40.0,28.0
2802.132866306622,-3239.0,29.0,14.0,32.0,23.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,26.0,33.0,13.0,35.0,7.0,36.0,4.0,37.0,21.0,24.0,38.0,8.0,40.0,6.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,27.0,28.0,15.0
2789.856126313788,-3226.0,32.0,23.0,34.0,27.0,28.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,26.0,33.0,13.0,35.0,7.0,36.0,4.0,37.0,21.0,24.0,38.0,8.0,40.0,6.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,15.0,29.0,14.0
2807.2083961423655,-3246.0,29.0,14.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,40.0,6.0,38.0,8.0,26.0,33.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,27.0,28.0,15.0
2789.856126313788,-3226.0,32.0,23.0,34.0,27.0,28.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,26.0,33.0,13.0,35.0,7.0,36.0,4.0,37.0,21.0,24.0,38.0,8.0,40.0,6.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,15.0,29.0,14.0
2802.132866306622,-3239.0,29.0,14.0,32.0,23.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,26.0,33.0,13.0,35.0,7.0,36.0,4.0,37.0,21.0,24.0,38.0,8.0,40.0,6.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,27.0,28.0,15.0
2807.2083961423655,-3246.0,29.0,14.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,40.0,6.0,38.0,8.0,26.0,33.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,27.0,28.0,15.0
2841.702800436628,-3279.0,41.0,5.0,1.0,10.0,40.0,6.0,38.0,8.0,26.0,33.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,29.0,14.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,34.0,17.0,30.0,27.0,18.0,31.0,28.0,15.0
2802.132866306622,-3239.0,29.0,14.0,32.0,23.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,26.0,33.0,13.0,35.0,7.0,36.0,4.0,37.0,21.0,24.0,38.0,8.0,40.0,6.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,27.0,28.0,15.0
2802.132866306622,-3239.0,29.0,14.0,32.0,23.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,26.0,33.0,13.0,35.0,7.0,36.0,4.0,37.0,21.0,24.0,38.0,8.0,40.0,6.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,27.0,28.0,15.0
2796.844270805625,-3232.0,29.0,14.0,32.0,23.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,26.0,33.0,13.0,36.0,4.0,37.0,21.0,24.0,38.0,8.0,40.0,6.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,27.0,28.0,15.0
2814.690790982263,-3253.0,31.0,40.0,6.0,29.0,14.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,33.0,27.0,34.0,17.0,30.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,38.0,8.0,26.0,41.0,5.0,1.0,10.0,18.0,28.0,15.0
2802.132866306622,-3239.0,29.0,14.0,32.0,23.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,26.0,33.0,13.0,35.0,7.0,36.0,4.0,37.0,21.0,24.0,38.0,8.0,40.0,6.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,27.0,28.0,15.0
2802.132866306622,-3239.0,29.0,14.0,32.0,23.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,26.0,33.0,13.0,35.0,7.0,36.0,4.0,37.0,21.0,24.0,38.0,8.0,40.0,6.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,27.0,28.0,15.0
2795.1136540876605,-3230.0,32.0,27.0,28.0,23.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,26.0,33.0,13.0,35.0,7.0,36.0,4.0,37.0,21.0,24.0,38.0,8.0,40.0,6.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,15.0,29.0,14.0
2817.0063865732936,-3255.0,29.0,14.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,40.0,6.0,38.0,8.0,26.0,33.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,28.0,27.0,15.0
2802.132866306622,-3239.0,29.0,14.0,32.0,23.0,34.0,17.0,30.0,41.0,5.0,1.0,10.0,18.0,31.0,26.0,33.0,13.0,35.0,7.0,36.0,4.0,37.0,21.0,24.0,38.0,8.0,40.0,6.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,27.0,28.0,15.0
2762.3935985704547,-3155.0,11.0,19.0,25.0,42.0,3.0,15.0,41.0,10.0,18.0,31.0,39.0,16.0,22.0,17.0,6.0,40.0,35.0,7.0,1.0,4.0,36.0,23.0,32.0,33.0,26.0,24.0,21.0,37.0,8.0,28.0,29.0,13.0,27.0,30.0,14.0,34.0,5.0,38.0,9.0,2.0,12.0,20.0
2825.5768642323574,-3264.0,23.0,36.0,4.0,37.0,21.0,24.0,33.0,27.0,34.0,17.0,30.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,38.0,8.0,26.0,41.0,5.0,1.0,10.0,18.0,31.0,6.0,40.0,28.0,15.0,29.0,14.0,32.0
2833.667281087167,-3273.0,32.0,23.0,36.0,4.0,37.0,21.0,24.0,33.0,27.0,34.0,17.0,30.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,26.0,41.0,5.0,1.0,10.0,18.0,31.0,40.0,6.0,38.0,8.0,28.0,15.0,29.0,14.0
2825.5768642323574,-3264.0,23.0,36.0,4.0,37.0,21.0,24.0,33.0,27.0,34.0,17.0,30.0,13.0,35.0,7.0,39.0,9.0,2.0,12.0,20.0,11.0,16.0,22.0,19.0,25.0,42.0,3.0,38.0,8.0,26.0,41.0,5.0,1.0,10.0,18.0,31.0,6.0,40.0,28.0,15.0,29.0,14.0,32.0
